Group/Country,Item,Month,Year,Value_USD
"China, PR","Petroleum oil, refined",7,2016,45452887
"China, PR",Pharmaceutical products,7,2016,3325243
"China, PR",Plastic materials,7,2016,58890949
"China, PR","Precious stones, precious metals and their products",7,2016,996496
"China, PR",Rubber,7,2016,4746434
"China, PR","Sweets, cookies and cereal preparations",7,2016,999125
"China, PR",Telephones and their parts,7,2016,451140644
"China, PR",Textible fibrics,7,2016,465980910
"China, PR",Vegetable oil and fat,7,2016,1128785
"China, PR",Wood and wooden products,7,2016,23623862
"China, PR",Animal fodder and materials,8,2016,25545296
"China, PR","Aromatic substance, cosmetics and cleaning preparations",8,2016,4048749
"China, PR",Articals of plastics,8,2016,141653296
"China, PR",Articals of rubber,8,2016,20563058
"China, PR",Articles of iron and steel,8,2016,106125643
"China, PR",Auxiliarry materials for medicaments,8,2016,19461300
"China, PR",Auxiliary materials for cigarettes,8,2016,4987668
"China, PR","Auxiliary materials for textile, garment, leather, footwear",8,2016,166618813
"China, PR",Cameras and their parts,8,2016,40401013
"China, PR",Chemical products,8,2016,75401158
"China, PR",Chemicals,8,2016,89168875
"China, PR",Coal,8,2016,15573033
"China, PR","Computers, electronical products and parts",8,2016,572673730
"China, PR",Cotton,8,2016,134839
"China, PR",Domestic electrical appliances and parts,8,2016,27187608
"China, PR",Electrical wire and cable,8,2016,61789473
"China, PR",Fertilizers,8,2016,28892077
"China, PR","Fibres, not spun",8,2016,66007984
"China, PR",Fishery products,8,2016,4279648
"China, PR",Fresh and pocessed vegetables and fruit,8,2016,22774186
"China, PR",Glass and glassware,8,2016,40165067
"China, PR",Insecticides and materials,8,2016,26718392
"China, PR","Iron, Steel",8,2016,345067640
"China, PR",Liquid petroleum gas,8,2016,13058936
"China, PR","Motor vehicles, assembled",8,2016,18884233
"China, PR",Ores and other minerals,8,2016,3341612
"China, PR","Other Machinery, instrument, accessory",8,2016,859621279
"China, PR",Other base metal products,8,2016,22707874
"China, PR",Other base metals,8,2016,165107221
"China, PR",Other means of transport and equipment,8,2016,7451332
"China, PR",Other petroleum products,8,2016,4020022
"China, PR",Other preparations for foodstuff,8,2016,3275929
"China, PR",Paper,8,2016,29428653
"China, PR",Paper products,8,2016,20409982
"China, PR",Parts and accessories for motor,8,2016,52320687
"China, PR","Petroleum oil, refined",8,2016,26704388
"China, PR",Pharmaceutical products,8,2016,4444601
"China, PR",Plastic materials,8,2016,58759127
"China, PR","Precious stones, precious metals and their products",8,2016,1134982
"China, PR",Rubber,8,2016,3461482
"China, PR","Sweets, cookies and cereal preparations",8,2016,1144432
"China, PR",Telephones and their parts,8,2016,512313764
"China, PR",Textible fibrics,8,2016,463923711
"China, PR",Vegetable oil and fat,8,2016,1770398
"China, PR",Wood and wooden products,8,2016,24035265
"China, PR",Animal fodder and materials,9,2016,18401524
"China, PR","Aromatic substance, cosmetics and cleaning preparations",9,2016,5028557
"China, PR",Articals of plastics,9,2016,127656504
"China, PR",Articals of rubber,9,2016,19071295
"China, PR",Articles of iron and steel,9,2016,88054533
"China, PR",Auxiliarry materials for medicaments,9,2016,21259611
"China, PR",Auxiliary materials for cigarettes,9,2016,5928303
"China, PR","Auxiliary materials for textile, garment, leather, footwear",9,2016,153681645
"China, PR",Cameras and their parts,9,2016,35376963
"China, PR",Chemical products,9,2016,66355839
"China, PR",Chemicals,9,2016,82241018
"China, PR",Coal,9,2016,9395256
"China, PR","Computers, electronical products and parts",9,2016,573121402
"China, PR",Cotton,9,2016,120820
"China, PR",Domestic electrical appliances and parts,9,2016,26454883
"China, PR",Electrical wire and cable,9,2016,44574301
"China, PR",Fertilizers,9,2016,28658961
"China, PR","Fibres, not spun",9,2016,53185429
"China, PR",Fishery products,9,2016,5440277
"China, PR",Fresh and pocessed vegetables and fruit,9,2016,21672580
"China, PR",Glass and glassware,9,2016,38378889
"China, PR",Insecticides and materials,9,2016,19222533
"China, PR","Iron, Steel",9,2016,390587231
"China, PR",Liquid petroleum gas,9,2016,18911973
"China, PR","Motor vehicles, assembled",9,2016,21516717
"China, PR",Ores and other minerals,9,2016,3300289
"China, PR","Other Machinery, instrument, accessory",9,2016,774248296
"China, PR",Other base metal products,9,2016,31273736
"China, PR",Other base metals,9,2016,153936640
"China, PR",Other means of transport and equipment,9,2016,14980698
"China, PR",Other petroleum products,9,2016,3923046
"China, PR",Other preparations for foodstuff,9,2016,2880598
"China, PR",Paper,9,2016,27059097
"China, PR",Paper products,9,2016,23820026
"China, PR",Parts and accessories for motor,9,2016,49606095
"China, PR","Petroleum oil, refined",9,2016,31350051
"China, PR",Pharmaceutical products,9,2016,3413225
"China, PR",Plastic materials,9,2016,59369742
"China, PR","Precious stones, precious metals and their products",9,2016,1367082
"China, PR",Rubber,9,2016,3898869
"China, PR","Sweets, cookies and cereal preparations",9,2016,1064888
"China, PR",Telephones and their parts,9,2016,535531256
"China, PR",Textible fibrics,9,2016,374401875
"China, PR",Vegetable oil and fat,9,2016,1690472
"China, PR",Wood and wooden products,9,2016,23836245
"China, PR",Animal fodder and materials,10,2016,16582828
"China, PR","Aromatic substance, cosmetics and cleaning preparations",10,2016,3832669
"China, PR",Articals of plastics,10,2016,122591260
"China, PR",Articals of rubber,10,2016,19158646
"China, PR",Articles of iron and steel,10,2016,88110753
"China, PR",Auxiliarry materials for medicaments,10,2016,20689728
"China, PR",Auxiliary materials for cigarettes,10,2016,11941762
"China, PR","Auxiliary materials for textile, garment, leather, footwear",10,2016,166140250
"China, PR",Cameras and their parts,10,2016,40022495
"China, PR",Chemical products,10,2016,71417398
"China, PR",Chemicals,10,2016,79720576
"China, PR",Coal,10,2016,11183557
"China, PR","Computers, electronical products and parts",10,2016,565075188
"China, PR",Cotton,10,2016,240389
"China, PR",Domestic electrical appliances and parts,10,2016,28109706
"China, PR",Electrical wire and cable,10,2016,48403468
"China, PR",Fertilizers,10,2016,43262408
"China, PR","Fibres, not spun",10,2016,54468907
"China, PR",Fishery products,10,2016,7505178
"China, PR",Fresh and pocessed vegetables and fruit,10,2016,22475861
"China, PR",Glass and glassware,10,2016,38425469
"China, PR",Insecticides and materials,10,2016,31066652
"China, PR","Iron, Steel",10,2016,360909004
"China, PR",Liquid petroleum gas,10,2016,19923665
"China, PR","Motor vehicles, assembled",10,2016,22912503
"China, PR",Ores and other minerals,10,2016,5747533
"China, PR","Other Machinery, instrument, accessory",10,2016,763987339
"China, PR",Other base metal products,10,2016,40173225
"China, PR",Other base metals,10,2016,127390824
"China, PR",Other means of transport and equipment,10,2016,15093790
"China, PR",Other petroleum products,10,2016,3431483
"China, PR",Other preparations for foodstuff,10,2016,2710218
"China, PR",Paper,10,2016,28380524
"China, PR",Paper products,10,2016,22631155
"China, PR",Parts and accessories for motor,10,2016,49678091
"China, PR","Petroleum oil, refined",10,2016,27497262
"China, PR",Pharmaceutical products,10,2016,3221338
"China, PR",Plastic materials,10,2016,55116982
"China, PR","Precious stones, precious metals and their products",10,2016,3651844
"China, PR",Rubber,10,2016,4027593
"China, PR","Sweets, cookies and cereal preparations",10,2016,1126216
"China, PR",Telephones and their parts,10,2016,547951320
"China, PR",Textible fibrics,10,2016,482029811
"China, PR",Vegetable oil and fat,10,2016,1687181
"China, PR",Wood and wooden products,10,2016,25119778
"China, PR",Animal fodder and materials,11,2016,17466429
"China, PR","Aromatic substance, cosmetics and cleaning preparations",11,2016,5248688
"China, PR",Articals of plastics,11,2016,144775236
"China, PR",Articals of rubber,11,2016,21112424
"China, PR",Articles of iron and steel,11,2016,99096942
"China, PR",Auxiliarry materials for medicaments,11,2016,23845369
"China, PR",Auxiliary materials for cigarettes,11,2016,13478410
"China, PR","Auxiliary materials for textile, garment, leather, footwear",11,2016,164063952
"China, PR",Cameras and their parts,11,2016,39385502
"China, PR",Chemical products,11,2016,91290554
"China, PR",Chemicals,11,2016,103847964
"China, PR",Coal,11,2016,15787779
"China, PR","Computers, electronical products and parts",11,2016,594797373
"China, PR",Cotton,11,2016,21312
"China, PR",Domestic electrical appliances and parts,11,2016,39808101
"China, PR",Electrical wire and cable,11,2016,49692638
"China, PR",Fertilizers,11,2016,44143443
"China, PR","Fibres, not spun",11,2016,66224038
"China, PR",Fishery products,11,2016,9067955
"China, PR",Fresh and pocessed vegetables and fruit,11,2016,26372320
"China, PR",Glass and glassware,11,2016,39651144
"China, PR",Insecticides and materials,11,2016,36756985
"China, PR","Iron, Steel",11,2016,400833697
"China, PR",Liquid petroleum gas,11,2016,19319388
"China, PR","Motor vehicles, assembled",11,2016,23548826
"China, PR",Ores and other minerals,11,2016,4358411
"China, PR","Other Machinery, instrument, accessory",11,2016,924334882
"China, PR",Other base metal products,11,2016,36272250
"China, PR",Other base metals,11,2016,97716421
"China, PR",Other means of transport and equipment,11,2016,16214917
"China, PR",Other petroleum products,11,2016,4309150
"China, PR",Other preparations for foodstuff,11,2016,4134937
"China, PR",Paper,11,2016,31150770
"China, PR",Paper products,11,2016,24777956
"China, PR",Parts and accessories for motor,11,2016,57800344
"China, PR","Petroleum oil, refined",11,2016,33767383
"China, PR",Pharmaceutical products,11,2016,3032898
"China, PR",Plastic materials,11,2016,66155775
"China, PR","Precious stones, precious metals and their products",11,2016,1764191
"China, PR",Rubber,11,2016,5146875
"China, PR","Sweets, cookies and cereal preparations",11,2016,1893932
"China, PR",Telephones and their parts,11,2016,589740355
"China, PR",Textible fibrics,11,2016,535811084
"China, PR",Vegetable oil and fat,11,2016,1102437
"China, PR",Wood and wooden products,11,2016,34438693
"China, PR",Animal fodder and materials,12,2016,17063727
"China, PR","Aromatic substance, cosmetics and cleaning preparations",12,2016,5538974
"China, PR",Articals of plastics,12,2016,143747272
"China, PR",Articals of rubber,12,2016,24173473
"China, PR",Articles of iron and steel,12,2016,96757321
"China, PR",Auxiliarry materials for medicaments,12,2016,25542010
"China, PR",Auxiliary materials for cigarettes,12,2016,15645781
"China, PR","Auxiliary materials for textile, garment, leather, footwear",12,2016,159268016
"China, PR",Cameras and their parts,12,2016,59326293
"China, PR",Chemical products,12,2016,90955870
"China, PR",Chemicals,12,2016,91688146
"China, PR",Coal,12,2016,18633793
"China, PR","Computers, electronical products and parts",12,2016,560932100
"China, PR",Cotton,12,2016,114822
"China, PR",Domestic electrical appliances and parts,12,2016,36642147
"China, PR",Electrical wire and cable,12,2016,50618353
"China, PR",Fertilizers,12,2016,46212667
"China, PR","Fibres, not spun",12,2016,67428028
"China, PR",Fishery products,12,2016,9002899
"China, PR",Fresh and pocessed vegetables and fruit,12,2016,23582155
"China, PR",Glass and glassware,12,2016,45084057
"China, PR",Insecticides and materials,12,2016,42829540
"China, PR","Iron, Steel",12,2016,437254221
"China, PR",Liquid petroleum gas,12,2016,22333149
"China, PR","Motor vehicles, assembled",12,2016,34311761
"China, PR",Ores and other minerals,12,2016,6319939
"China, PR","Other Machinery, instrument, accessory",12,2016,1004564163
"China, PR",Other base metal products,12,2016,24115232
"China, PR",Other base metals,12,2016,114764477
"China, PR",Other means of transport and equipment,12,2016,8921862
"China, PR",Other petroleum products,12,2016,4329548
"China, PR",Other preparations for foodstuff,12,2016,3502315
"China, PR",Paper,12,2016,31803120
"China, PR",Paper products,12,2016,22433435
"China, PR",Parts and accessories for motor,12,2016,56228074
"China, PR","Petroleum oil, refined",12,2016,39443322
"China, PR",Pharmaceutical products,12,2016,3804959
"China, PR",Plastic materials,12,2016,61237636
"China, PR","Precious stones, precious metals and their products",12,2016,2791805
"China, PR",Rubber,12,2016,4405008
"China, PR","Sweets, cookies and cereal preparations",12,2016,1629207
"China, PR",Telephones and their parts,12,2016,635934030
"China, PR",Textible fibrics,12,2016,494992872
"China, PR",Vegetable oil and fat,12,2016,730141
"China, PR",Wood and wooden products,12,2016,33879276
EU,Animal fodder and materials,1,2016,23918657
EU,"Aromatic substance, cosmetics and cleaning preparations",1,2016,4228443
EU,Articals of plastics,1,2016,7388694
EU,Articals of rubber,1,2016,2854445
EU,Articles of iron and steel,1,2016,15451439
EU,Auxiliarry materials for medicaments,1,2016,2709393
EU,Auxiliary materials for cigarettes,1,2016,901930
EU,"Auxiliary materials for textile, garment, leather, footwear",1,2016,14680182
EU,Cameras and their parts,1,2016,0
EU,Chemical products,1,2016,33970788
EU,Chemicals,1,2016,13447707
EU,"Computers, electronical products and parts",1,2016,11464161
EU,Dairy products,1,2016,20370642
EU,Domestic electrical appliances and parts,1,2016,405262
EU,Electrical wire and cable,1,2016,1540279
EU,Fertilizers,1,2016,2937913
EU,"Fibres, not spun",1,2016,0
EU,Fishery products,1,2016,5005085
EU,Glass and glassware,1,2016,29762
EU,Insecticides and materials,1,2016,4979974
EU,"Iron, Steel",1,2016,4382704
EU,"Motor vehicles, assembled",1,2016,12343190
EU,Ores and other minerals,1,2016,308851
EU,"Other Machinery, instrument, accessory",1,2016,226899264
EU,Other base metal products,1,2016,872974
EU,Other base metals,1,2016,3975082
EU,Other means of transport and equipment,1,2016,8184335
EU,Other petroleum products,1,2016,919533
EU,Other preparations for foodstuff,1,2016,3505436
EU,Paper,1,2016,3458229
EU,Paper products,1,2016,389916
EU,Parts and accessories for motor,1,2016,12665248
EU,Pharmaceutical products,1,2016,89915746
EU,Plastic materials,1,2016,16393508
EU,"Precious stones, precious metals and their products",1,2016,2884059
EU,Rubber,1,2016,1265282
EU,"Sweets, cookies and cereal preparations",1,2016,793482
EU,Telephones and their parts,1,2016,219034
EU,Textible fibrics,1,2016,8824033
EU,Waste iron and steel,1,2016,0
